0, 0, 0.000449
0, 0, 0.948888
1, 0, 5754.649792
0, 1, 0.000492
0, 1, 0.969090
2, 1, 2743.421312
3, 1, 5156.250306
0, 2, 0.000461
0, 2, 0.824556
4, 2, 981.836166
0, 3, 0.000553
0, 3, 0.763128
5, 3, 10842.451426
0, 4, 0.000454
0, 4, 0.973072
6, 4, 4114.420895
0, 5, 0.000465
0, 5, 0.781682
7, 5, 3511.934087
0, 6, 0.000395
0, 6, 0.778129
8, 6, 8296.665105
0, 7, 0.000710
0, 7, 0.925922
9, 7, 865.495824
